Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2018-01-09T18:00:00Z,SPY,252.437119032,915,Market,Filled,230979.96391428,Warning: No quote information available at 01/09/2018 13:00:00 America/New_York, order filled using TradeBar data 
2018-02-08T21:00:00Z,SPY,239.565543498,-915,Market On Open,Filled,-219202.47230067,Liquidated 
2018-02-09T15:00:00Z,SPY,239.391107025,916,Market,Filled,219282.2540349,Warning: No quote information available at 02/09/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-02-16T17:00:00Z,SPY,252.088246086,-916,Market,Filled,-230912.83341478,Liquidated - Warning: No quote information available at 02/16/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-02-16T18:00:00Z,SPY,252.005618283,916,Market,Filled,230837.14634723,Warning: No quote information available at 02/16/2018 13:00:00 America/New_York, order filled using TradeBar data 
2018-03-23T20:00:00Z,SPY,241.652219408,-916,Market On Open,Filled,-221353.43297773,Liquidated 
2018-03-26T14:00:00Z,SPY,242.094670832,915,Market,Filled,221516.62381128,Warning: No quote information available at 03/26/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-06-06T16:00:00Z,SPY,254.796713796,-915,Market,Filled,-233138.99312334,Liquidated - Warning: No quote information available at 06/06/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-06-06T17:00:00Z,SPY,254.704536416,915,Market,Filled,233054.65082064,Warning: No quote information available at 06/06/2018 13:00:00 America/New_York, order filled using TradeBar data 
2018-08-27T14:00:00Z,SPY,267.87044966,-915,Market,Filled,-245101.4614389,Liquidated - Warning: No quote information available at 08/27/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-08-27T15:00:00Z,SPY,268.027857114,914,Market,Filled,244977.4614022,Warning: No quote information available at 08/27/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-10-11T19:00:00Z,SPY,253.4724514,-914,Market,Filled,-231673.8205796,Liquidated - Warning: No quote information available at 10/11/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-10-11T20:00:00Z,SPY,257.5185604,915,Market On Open,Filled,235629.482766, 
2018-12-17T15:00:00Z,SPY,240.4039844,-915,Market,Filled,-219969.645726,Liquidated - Warning: No quote information available at 12/17/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-12-17T16:00:00Z,SPY,241.417837,895,Market,Filled,216068.964115,Warning: No quote information available at 12/17/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-12-21T18:00:00Z,SPY,227.868208592,-895,Market,Filled,-203942.04668984,Liquidated - Warning: No quote information available at 12/21/2018 13:00:00 America/New_York, order filled using TradeBar data 
2018-12-21T19:00:00Z,SPY,227.924342984,895,Market,Filled,203992.28697068,Warning: No quote information available at 12/21/2018 14:00:00 America/New_York, order filled using TradeBar data 
2019-01-08T15:00:00Z,SPY,239.703209572,-895,Market,Filled,-214534.37256694,Liquidated - Warning: No quote information available at 01/08/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-01-08T16:00:00Z,SPY,238.094023668,901,Market,Filled,214522.71532487,Warning: No quote information available at 01/08/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-01-30T20:00:00Z,SPY,251.192048468,-901,Market,Filled,-226324.03566967,Liquidated - Warning: No quote information available at 01/30/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-01-30T21:00:00Z,SPY,250.265831,904,Market On Open,Filled,226240.311224, 
2019-02-25T16:00:00Z,SPY,263.08318384,-904,Market,Filled,-237827.19819136,Liquidated - Warning: No quote information available at 02/25/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-02-25T17:00:00Z,SPY,262.80251188,905,Market,Filled,237836.2732514,Warning: No quote information available at 02/25/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-04-29T14:00:00Z,SPY,276.054082642,-905,Market,Filled,-249828.94479101,Liquidated - Warning: No quote information available at 04/29/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-04-29T15:00:00Z,SPY,276.185639886,904,Market,Filled,249671.81845694,Warning: No quote information available at 04/29/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-05-29T14:00:00Z,SPY,261.648564424,-904,Market,Filled,-236530.3022393,Liquidated - Warning: No quote information available at 05/29/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-05-29T15:00:00Z,SPY,261.51700718,905,Market,Filled,236672.8914979,Warning: No quote information available at 05/29/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-06-18T14:00:00Z,SPY,275.09559415,-905,Market,Filled,-248961.51270575,Liquidated - Warning: No quote information available at 06/18/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-06-18T15:00:00Z,SPY,275.650013964,903,Market,Filled,248911.96260949,Warning: No quote information available at 06/18/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-11-01T14:00:00Z,SPY,289.548259336,-903,Market,Filled,-261462.07818041,Liquidated - Warning: No quote information available at 11/01/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-01T15:00:00Z,SPY,289.918222384,902,Market,Filled,261506.23659037,Warning: No quote information available at 11/01/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-12-20T15:00:00Z,SPY,305.614311389,-902,Market,Filled,-275664.10887288,Liquidated - Warning: No quote information available at 12/20/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-20T16:00:00Z,SPY,305.90983039,901,Market,Filled,275624.75718139,Warning: No quote information available at 12/20/2019 11:00:00 America/New_York, order filled using TradeBar data 
2020-02-12T15:00:00Z,SPY,321.267285571,-901,Market,Filled,-289461.82429947,Liquidated - Warning: No quote information available at 02/12/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-02-12T16:00:00Z,SPY,320.838306376,902,Market,Filled,289396.15235115,Warning: No quote information available at 02/12/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-02-25T17:00:00Z,SPY,304.498965482,-902,Market,Filled,-274658.06686476,Liquidated - Warning: No quote information available at 02/25/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-02-25T18:00:00Z,SPY,302.28733941,909,Market,Filled,274779.19152369,Warning: No quote information available at 02/25/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-02-27T21:00:00Z,SPY,275.137722802,-909,Market On Open,Filled,-250100.19002702,Liquidated 
2020-02-28T15:00:00Z,SPY,274.155837089,912,Market,Filled,250030.12342517,Warning: No quote information available at 02/28/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-02T17:00:00Z,SPY,289.427496431,-912,Market,Filled,-263957.87674507,Liquidated - Warning: No quote information available at 03/02/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-03-02T18:00:00Z,SPY,289.437029302,912,Market,Filled,263966.57072342,Warning: No quote information available at 03/02/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-03-09T14:00:00Z,SPY,266.672533354,-912,Market,Filled,-243205.35041885,Liquidated - Warning: No quote information available at 03/09/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-09T15:00:00Z,SPY,265.595318931,916,Market,Filled,243285.3121408,Warning: No quote information available at 03/09/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-03-12T14:00:00Z,SPY,246.539109802,-916,Market,Filled,-225829.82457863,Liquidated - Warning: No quote information available at 03/12/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-12T15:00:00Z,SPY,245.719282896,919,Market,Filled,225816.02098142,Warning: No quote information available at 03/12/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-03-16T20:00:00Z,SPY,233.593470984,-919,Market On Open,Filled,-214672.3998343,Liquidated 
2020-03-17T14:00:00Z,SPY,227.053921478,945,Market,Filled,214565.95579671,Warning: No quote information available at 03/17/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-17T16:00:00Z,SPY,239.322726455,-945,Market,Filled,-226159.97649997,Liquidated - Warning: No quote information available at 03/17/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-03-17T17:00:00Z,SPY,237.46381661,952,Market,Filled,226065.55341272,Warning: No quote information available at 03/17/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-03-18T17:00:00Z,SPY,224.718368083,-952,Market,Filled,-213931.88641502,Liquidated - Warning: No quote information available at 03/18/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-03-18T18:00:00Z,SPY,220.933818296,969,Market,Filled,214084.86992882,Warning: No quote information available at 03/18/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-03-19T18:00:00Z,SPY,233.050097337,-969,Market,Filled,-225825.54431955,Liquidated - Warning: No quote information available at 03/19/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-03-19T19:00:00Z,SPY,233.011965853,969,Market,Filled,225788.59491156,Warning: No quote information available at 03/19/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-03-20T20:00:00Z,SPY,218.6271252,-969,Market On Open,Filled,-211849.6843188,Liquidated 
2020-03-23T14:00:00Z,SPY,218.070968478,971,Market,Filled,211746.91039214,Warning: No quote information available at 03/23/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-24T16:00:00Z,SPY,230.546139087,-971,Market,Filled,-223860.30105348,Liquidated - Warning: No quote information available at 03/24/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-03-24T17:00:00Z,SPY,229.798204185,974,Market,Filled,223823.45087619,Warning: No quote information available at 03/24/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-03-25T18:00:00Z,SPY,243.587055327,-974,Market,Filled,-237253.7918885,Liquidated - Warning: No quote information available at 03/25/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-03-25T19:00:00Z,SPY,243.932256051,973,Market,Filled,237346.08513762,Warning: No quote information available at 03/25/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-04-07T14:00:00Z,SPY,262.496383875,-973,Market,Filled,-255408.98151037,Liquidated - Warning: No quote information available at 04/07/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-07T15:00:00Z,SPY,257.970418827,990,Market,Filled,255390.71463873,Warning: No quote information available at 04/07/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-04-14T14:00:00Z,SPY,271.212702156,-990,Market,Filled,-268500.57513444,Liquidated - Warning: No quote information available at 04/14/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-14T15:00:00Z,SPY,269.9997051675,994,Market,Filled,268379.70693649,Warning: No quote information available at 04/14/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-05-18T19:00:00Z,SPY,283.524861312,-994,Market,Filled,-281823.71214413,Liquidated - Warning: No quote information available at 05/18/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-05-18T20:00:00Z,SPY,282.307069869,996,Market On Open,Filled,281177.84158952, 
2020-06-03T14:00:00Z,SPY,297.802746813,-996,Market,Filled,-296611.53582575,Liquidated - Warning: No quote information available at 06/03/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-03T15:00:00Z,SPY,298.224658809,997,Market,Filled,297329.98483257,Warning: No quote information available at 06/03/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-07-21T14:00:00Z,SPY,314.658125494,-997,Market,Filled,-313714.15111752,Liquidated - Warning: No quote information available at 07/21/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-07-21T15:00:00Z,SPY,314.35956096,998,Market,Filled,313730.84183808,Warning: No quote information available at 07/21/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-24T20:00:00Z,SPY,330.857659242,-998,Market On Open,Filled,-330195.94392352,Liquidated 
2020-08-25T14:00:00Z,SPY,330.68429919,998,Market,Filled,330022.93059162,Warning: No quote information available at 08/25/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-21T15:00:00Z,SPY,312.04034771,-998,Market,Filled,-311416.26701458,Liquidated - Warning: No quote information available at 09/21/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-09-21T16:00:00Z,SPY,312.929957626,995,Market,Filled,311365.30783787,Warning: No quote information available at 09/21/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-10-06T15:00:00Z,SPY,328.691524616,-995,Market,Filled,-327048.06699292,Liquidated - Warning: No quote information available at 10/06/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-10-06T16:00:00Z,SPY,327.7168215776,998,Market,Filled,327061.38793444,Warning: No quote information available at 10/06/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-11-09T15:00:00Z,SPY,348.620720669,-998,Market,Filled,-347923.47922766,Liquidated - Warning: No quote information available at 11/09/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-11-09T16:00:00Z,SPY,348.4418317185,999,Market,Filled,348093.38988678,Warning: No quote information available at 11/09/2020 11:00:00 America/New_York, order filled using TradeBar data 
2021-01-07T15:00:00Z,SPY,366.955186896,-999,Market,Filled,-366588.2317091,Liquidated - Warning: No quote information available at 01/07/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-01-07T16:00:00Z,SPY,368.508929616,994,Market,Filled,366297.8760383,Warning: No quote information available at 01/07/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-03-31T17:00:00Z,SPY,387.379176612,-994,Market,Filled,-385054.90155233,Liquidated - Warning: No quote information available at 03/31/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-03-31T18:00:00Z,SPY,387.476603532,994,Market,Filled,385151.74391081,Warning: No quote information available at 03/31/2021 14:00:00 America/New_York, order filled using TradeBar data 
2021-04-26T14:00:00Z,SPY,406.942502148,-994,Market,Filled,-404500.84713511,Liquidated - Warning: No quote information available at 04/26/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-04-26T15:00:00Z,SPY,407.0009583,994,Market,Filled,404558.9525502,Warning: No quote information available at 04/26/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-07-13T16:00:00Z,SPY,427.852171636,-994,Market,Filled,-425285.05860618,Liquidated - Warning: No quote information available at 07/13/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-07-13T17:00:00Z,SPY,427.656680376,994,Market,Filled,425090.74029374,Warning: No quote information available at 07/13/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-10-26T15:00:00Z,SPY,449.2318316875,-994,Market,Filled,-446536.44069737,Liquidated - Warning: No quote information available at 10/26/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-10-26T16:00:00Z,SPY,448.275758485,996,Market,Filled,446482.65545106,Warning: No quote information available at 10/26/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-12-28T15:00:00Z,SPY,470.83074798,-996,Market,Filled,-468947.42498808,Liquidated - Warning: No quote information available at 12/28/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-12-28T16:00:00Z,SPY,470.2206469,998,Market,Filled,469280.2056062,Warning: No quote information available at 12/28/2021 11:00:00 America/New_York, order filled using TradeBar data 
2022-01-19T21:00:00Z,SPY,446.5054275,-998,Market On Open,Filled,-445612.416645,Liquidated 
2022-01-20T15:00:00Z,SPY,449.41816814,991,Market,Filled,445373.40462674,Warning: No quote information available at 01/20/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-01-24T15:00:00Z,SPY,422.2489894,-991,Market,Filled,-418448.7484954,Liquidated - Warning: No quote information available at 01/24/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-01-24T16:00:00Z,SPY,421.94393886,992,Market,Filled,418568.38734912,Warning: No quote information available at 01/24/2022 11:00:00 America/New_York, order filled using TradeBar data 
2022-02-01T17:00:00Z,SPY,443.51396414,-992,Market,Filled,-439965.85242688,Liquidated - Warning: No quote information available at 02/01/2022 12:00:00 America/New_York, order filled using TradeBar data 
2022-02-01T18:00:00Z,SPY,443.24827496,992,Market,Filled,439702.28876032,Warning: No quote information available at 02/01/2022 13:00:00 America/New_York, order filled using TradeBar data 
2022-02-22T19:00:00Z,SPY,420.49740888,-992,Market,Filled,-417133.42960896,Liquidated - Warning: No quote information available at 02/22/2022 14:00:00 America/New_York, order filled using TradeBar data 
2022-02-22T20:00:00Z,SPY,424.0694523,984,Market,Filled,417284.3410632,Warning: No quote information available at 02/22/2022 15:00:00 America/New_York, order filled using TradeBar data 
2022-03-25T15:00:00Z,SPY,446.49087203,-984,Market,Filled,-439347.01807752,Liquidated - Warning: No quote information available at 03/25/2022 11:00:00 America/New_York, order filled using TradeBar data 
2022-03-25T16:00:00Z,SPY,443.50985721,991,Market,Filled,439518.26849511,Warning: No quote information available at 03/25/2022 12:00:00 America/New_York, order filled using TradeBar data 
2022-04-22T20:00:00Z,SPY,418.2304567,-991,Market On Open,Filled,-414466.3825897,Liquidated 
2022-04-25T14:00:00Z,SPY,414.8743473,999,Market,Filled,414459.4729527,Warning: No quote information available at 04/25/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-05-09T20:00:00Z,SPY,399.2783095,-999,Market On Open,Filled,-398879.0311905,Liquidated 
2022-05-10T14:00:00Z,SPY,398.91308583,1000,Market,Filled,398913.08583,Warning: No quote information available at 05/10/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-05-20T17:00:00Z,SPY,378.03611118,-1000,Market,Filled,-378036.11118,Liquidated - Warning: No quote information available at 05/20/2022 13:00:00 America/New_York, order filled using TradeBar data 
2022-05-20T18:00:00Z,SPY,378.5493985,998,Market,Filled,377792.299703,Warning: No quote information available at 05/20/2022 14:00:00 America/New_York, order filled using TradeBar data 
2022-05-26T15:00:00Z,SPY,398.784764,-998,Market,Filled,-397987.194472,Liquidated - Warning: No quote information available at 05/26/2022 11:00:00 America/New_York, order filled using TradeBar data 
2022-05-26T16:00:00Z,SPY,399.21908404,997,Market,Filled,398021.42678788,Warning: No quote information available at 05/26/2022 12:00:00 America/New_York, order filled using TradeBar data 
2022-06-13T14:00:00Z,SPY,374.88729089,-997,Market,Filled,-373762.62901733,Liquidated - Warning: No quote information available at 06/13/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-06-13T15:00:00Z,SPY,371.25479601,1007,Market,Filled,373853.57958207,Warning: No quote information available at 06/13/2022 11:00:00 America/New_York, order filled using TradeBar data 
2022-07-20T15:00:00Z,SPY,392.507026778,-1007,Market,Filled,-395254.57596545,Liquidated - Warning: No quote information available at 07/20/2022 11:00:00 America/New_York, order filled using TradeBar data 
2022-07-20T16:00:00Z,SPY,392.348410042,1007,Market,Filled,395094.84891229,Warning: No quote information available at 07/20/2022 12:00:00 America/New_York, order filled using TradeBar data 
2022-08-08T14:00:00Z,SPY,413.563398482,-1007,Market,Filled,-416458.34227137,Liquidated - Warning: No quote information available at 08/08/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-08-08T15:00:00Z,SPY,412.8991909,1009,Market,Filled,416615.2836181,Warning: No quote information available at 08/08/2022 11:00:00 America/New_York, order filled using TradeBar data 
2022-08-31T20:00:00Z,SPY,389.483395248,-1009,Market On Open,Filled,-392988.74580523,Liquidated 
2022-09-01T14:00:00Z,SPY,389.414000426,1009,Market,Filled,392918.72642983,Warning: No quote information available at 09/01/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-09-23T14:00:00Z,SPY,366.10846412,-1009,Market,Filled,-369403.44029708,Liquidated - Warning: No quote information available at 09/23/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-09-23T15:00:00Z,SPY,365.77997288,1010,Market,Filled,369437.7726088,Warning: No quote information available at 09/23/2022 11:00:00 America/New_York, order filled using TradeBar data 
2022-10-26T16:00:00Z,SPY,385.01164184,-1010,Market,Filled,-388861.7582584,Liquidated - Warning: No quote information available at 10/26/2022 12:00:00 America/New_York, order filled using TradeBar data 
2022-10-26T17:00:00Z,SPY,382.58279752,1016,Market,Filled,388704.12228032,Warning: No quote information available at 10/26/2022 13:00:00 America/New_York, order filled using TradeBar data 
2022-11-30T21:00:00Z,SPY,406.94092068,-1016,Market On Open,Filled,-413451.97541088,Liquidated 
2022-12-01T15:00:00Z,SPY,407.2295948,1015,Market,Filled,413338.038722,Warning: No quote information available at 12/01/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-12-16T15:00:00Z,SPY,385.87,-1015,Market,Filled,-391658.05,Liquidated - Warning: No quote information available at 12/16/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-12-16T16:00:00Z,SPY,383.07,1023,Market,Filled,391880.61,Warning: No quote information available at 12/16/2022 11:00:00 America/New_York, order filled using TradeBar data 
